,source_name,source_link,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,fatality_count,injury_count,event_import_source,event_import_id,admin_division_name,admin_division_population,longitude,latitude,Country_Name,event_year,event_month,event_week,event_day,event_date_hour,event_date_minute
6373,222,1311,2646,3,6,3,1,0,0,1,8869,695,100000,101,30,26,2016,7,27,6,0,0
6374,2540,4999,1861,1,5,3,1,0,0,1,3181,571,1244,-80,40,134,2011,3,10,8,8,0
6375,1411,6073,6927,1,5,1,2,0,0,1,7298,143,3920222,91,22,10,2015,7,31,27,0,0
6376,181,2371,7356,1,5,11,2,0,0,1,7539,843,2406,-81,37,134,2016,2,8,23,0,0
6377,1115,6779,6865,1,8,3,2,0,0,1,6379,682,1886,-5,57,133,2014,10,44,28,0,0
6378,1739,2379,2564,6,5,11,2,0,0,1,4286,552,1133,-124,42,134,2012,3,13,29,22,0
6379,2983,2467,1709,4,5,13,1,2,0,1,5377,343,6755,74,34,56,2013,8,34,19,0,0
6380,1838,2687,7964,7,6,3,1,0,0,1,4470,857,9520,-109,44,134,2012,8,32,12,0,0
6381,2690,5475,1012,1,5,3,1,0,0,1,3421,274,61696,176,-40,87,2011,4,17,26,9,0
6382,1466,6190,4531,6,8,11,2,0,0,1,7628,282,19280,76,31,56,2015,8,32,9,0,0
6383,1433,1738,2556,0,5,3,2,0,0,1,7562,552,9695,-124,43,134,2016,3,10,13,14,30
6384,2026,3221,2588,1,6,3,2,0,0,1,2918,109,1035,-119,37,134,2010,12,52,30,9,0
6385,2213,3937,2555,6,6,3,1,0,0,1,1308,833,9834,-123,47,134,2009,11,47,17,0,0
6386,1045,0,5180,0,5,3,3,0,0,1,8819,552,2514,-124,42,134,2011,2,7,17,12,35
6387,274,498,3900,1,5,4,1,55,0,1,6450,869,0,103,27,26,2014,8,31,3,16,3
6388,1023,1424,2098,7,8,3,1,0,0,1,7406,707,0,7,60,91,2015,8,31,2,9,0
6389,669,863,7312,0,6,3,2,0,0,1,8470,14,31275,-134,58,134,2015,9,40,29,0,0
6390,2584,5124,2252,4,5,13,1,0,0,1,2519,640,12873,-77,18,64,2010,9,39,29,0,0
6391,2584,5136,1130,2,5,3,1,1,0,1,786,125,1442271,85,27,86,2008,9,37,11,0,0
6392,3265,6632,783,6,5,13,1,0,0,1,4381,106,549543,121,14,98,2012,6,22,2,0,0
6393,1895,358,5755,0,5,11,1,6,0,1,794,869,109400,103,27,26,2008,9,38,18,0,0
6394,577,3584,3267,2,5,11,1,4,0,1,6044,844,8982,80,6,119,2014,6,22,1,23,0
6395,425,5715,3109,6,6,3,0,10,0,1,4525,247,1333973,101,27,26,2012,8,35,30,23,0
6396,3188,5845,5641,2,6,11,1,0,0,2,5250,39,0,93,27,56,2013,8,31,1,0,0
6397,412,3059,7680,6,5,11,2,0,38,1,7478,544,6315,-84,13,88,2015,6,24,10,23,0
6398,2694,5489,703,6,5,3,1,0,0,1,2540,808,4721,80,6,119,2010,10,39,3,0,0
6399,138,2787,5947,0,5,11,1,0,0,1,173,807,13058,78,30,56,2007,8,32,11,0,0
6400,1045,0,5149,0,5,3,3,0,0,1,8198,552,3866,-124,43,134,2015,2,6,8,4,35
6401,573,5838,125,1,5,11,1,0,0,1,3805,699,3596,88,27,56,2011,7,29,19,0,0
6402,658,5902,1194,0,5,3,0,18,0,1,2133,428,0,126,-3,57,2010,7,29,25,0,0
6403,969,1268,2220,7,5,3,0,11,0,1,5892,564,134895,140,-2,57,2014,2,8,22,18,0
6404,2457,4710,188,1,6,3,2,0,0,1,3368,505,50005,-74,40,134,2011,4,15,16,0,0
6405,2071,3454,6014,1,5,3,1,0,0,1,2772,185,3000000,-66,10,137,2010,11,48,29,0,0
6406,2301,1016,7715,1,5,3,1,0,0,1,1688,627,456456,-43,-22,17,2010,4,14,6,0,0
6407,2012,629,6059,2,5,13,1,0,0,1,2692,659,5467,-83,9,28,2010,11,44,4,0,0
6408,2534,1474,5994,7,5,3,1,0,0,1,3465,717,0,119,-3,57,2011,5,18,5,0,0
6409,2850,1924,2189,1,5,3,1,5,4,1,5034,869,0,104,28,26,2013,7,27,5,5,0
6410,1794,2508,2678,6,6,12,2,1,0,1,539,93,9813,-117,49,24,2008,5,20,18,0,0
6411,2656,1626,8582,7,5,3,1,0,0,1,2471,807,47571,80,29,56,2010,9,37,19,0,0
6412,169,181,6054,6,6,11,1,0,0,1,8889,424,2488,-68,47,134,2016,7,27,7,0,0
6413,1329,1855,5325,7,5,1,0,35,0,1,9373,357,0,73,35,93,2016,4,14,4,0,0
6414,365,2902,5836,4,5,8,2,1,0,1,7004,143,253788,92,21,10,2015,6,26,27,9,0
6415,2469,4739,5498,1,5,3,1,0,0,1,4370,727,2889,25,42,19,2012,5,22,29,0,0
6416,1246,1200,3717,6,5,1,1,16,0,1,7171,343,8036,74,33,56,2015,3,14,30,0,0
6417,156,2356,334,2,5,3,2,0,0,1,6847,682,1500,-5,57,133,2015,3,10,8,0,0
6418,23,2039,205,1,5,3,0,0,0,1,5921,112,363926,172,-43,87,2014,3,10,5,13,53
6419,1045,0,5162,0,5,3,3,0,0,1,8519,552,2151,-123,45,134,2012,12,51,17,7,40
6420,1552,6521,123,1,6,12,1,0,0,1,6817,843,4028,-81,38,134,2015,3,10,5,0,0
6421,2301,1016,8322,1,5,3,1,0,0,1,1715,627,456456,-43,-22,17,2010,4,14,6,0,0
6422,2440,4666,5304,6,5,3,1,0,0,1,4328,776,17000,-60,11,127,2012,4,16,18,0,0
6423,1883,2867,5785,2,5,3,0,45,0,1,2219,233,2100,75,35,93,2010,8,31,7,0,0
6424,1406,1723,1156,6,5,11,1,0,0,1,209,572,217647,100,4,78,2007,8,34,25,0,0
6425,1045,0,7380,0,5,3,3,0,0,1,8193,552,8466,-124,44,134,2015,2,7,9,17,33
6426,1155,4441,4106,6,5,3,2,1,0,1,6171,215,0,81,29,86,2014,7,30,21,0,0
6427,1045,0,5118,0,5,3,3,0,0,1,8788,552,1151,-123,43,134,2011,4,14,7,3,48
6428,2336,4346,6574,7,6,3,1,6,0,1,2192,512,1600,86,27,86,2010,8,31,2,0,0
6429,2101,3525,8129,6,5,3,1,0,0,1,2488,282,2467,77,31,56,2010,9,38,22,0,0
6430,846,1009,7549,0,6,3,2,0,0,1,9358,349,599,-85,38,134,2016,4,13,1,0,0
6431,2113,755,4064,4,5,1,1,0,0,1,3666,282,8341,77,32,56,2011,6,26,29,0,0
6432,959,4582,511,4,5,8,1,0,0,1,7246,125,1600,85,27,86,2015,7,29,16,0,0
6433,2742,5743,2851,0,5,3,0,0,0,1,4427,774,0,97,30,26,2012,6,25,22,15,0
6434,1423,6183,4681,7,0,0,1,0,0,1,9144,282,19540,76,31,56,2015,12,53,29,0,0
6435,626,3651,7608,1,5,11,1,0,0,1,8988,749,35021,77,10,56,2015,12,50,7,0,0
6436,1045,0,7516,0,5,3,3,0,0,1,8075,552,1895,-122,46,134,2015,12,50,12,9,33
6437,1085,1346,3838,0,5,13,4,0,0,1,5627,201,189090,124,11,98,2013,11,45,8,0,0
6438,1200,5326,2106,6,6,11,1,1,0,1,217,685,0,107,33,26,2007,8,35,29,0,0
6439,1915,380,4668,7,5,3,1,6,0,1,3738,434,223523,93,24,56,2011,7,27,6,0,0
6440,2370,4512,4534,6,5,11,1,8,0,1,240,237,65586,73,15,56,2007,9,36,7,0,0
6441,1833,2676,8731,6,6,13,4,73,0,1,4233,815,17543,47,-21,76,2012,2,9,27,0,0
6442,1678,2176,632,6,5,11,1,4,0,1,4476,165,272714,120,16,98,2012,8,33,15,0,0
6443,1681,70,3621,4,0,3,4,388,0,1,1538,199,0,34,1,130,2010,3,9,1,19,0
6444,1711,2265,8614,1,6,3,1,0,0,1,2273,157,6427,-107,39,134,2010,8,33,19,15,0
6445,1422,115,1663,6,5,3,1,0,0,1,3629,237,5051,74,15,56,2011,6,24,19,0,0
6446,677,903,6309,0,5,11,1,1,0,1,9088,552,8466,-124,44,134,2015,12,51,18,0,0
6447,1490,6803,5748,2,5,3,1,5,0,1,9392,781,126957,70,41,135,2016,5,18,4,14,0
6448,1916,3032,1496,6,5,4,1,0,0,1,7032,125,27602,85,27,86,2015,6,27,29,0,0
6449,777,6745,8460,2,5,11,1,0,0,1,4800,833,20254,-122,47,134,2013,4,15,8,12,0
6450,2309,4271,6917,0,5,3,1,0,0,1,3305,737,0,99,9,126,2011,3,12,27,0,0
6451,2472,4753,5497,2,6,3,1,0,0,1,859,597,300000,100,5,78,2008,10,43,22,0,0
6452,1766,256,72,1,5,3,2,0,0,1,5055,516,1241,-81,36,134,2013,7,27,7,0,0
6453,509,3323,3953,6,5,13,1,2,0,1,607,49,2312,121,6,98,2008,6,26,24,0,0
6455,2132,3655,2227,4,5,11,1,0,0,1,804,269,32162,77,30,56,2008,9,39,22,0,0
6456,2503,1452,6851,6,5,3,2,0,0,1,3417,35,1084,-92,36,134,2011,4,17,25,23,0
6457,76,2155,5858,0,6,11,1,0,0,1,7328,512,10771,70,39,124,2015,7,28,10,0,0
6458,1833,2668,6463,6,0,13,4,491,0,1,1078,746,16597,120,23,123,2009,8,33,10,0,0
6459,2948,6560,6083,1,6,6,2,0,0,1,2930,545,3454,-80,40,134,2011,1,52,2,0,0
6460,86,1207,814,1,6,12,1,0,0,1,7234,239,30000,71,37,124,2015,7,29,16,15,0
6461,1447,124,1822,0,5,3,1,0,0,1,3891,343,3278,75,33,56,2011,8,31,7,0,0
6462,886,1050,2795,4,5,3,1,0,0,1,2426,463,52728,92,22,56,2010,9,37,13,0,0
6463,2802,1818,7615,6,5,3,1,0,0,1,1084,40,7121,92,27,56,2009,8,33,12,0,0
6464,2307,4256,3802,6,5,3,1,0,0,1,3053,115,4386,125,9,98,2011,1,3,23,18,0
6465,2374,4535,6358,1,6,3,1,0,0,1,3372,571,9299,-75,39,134,2011,4,15,16,21,30
6466,1059,4861,8025,1,5,3,1,0,2,1,7935,357,0,71,34,93,2016,6,26,29,0,0
6467,1842,2695,168,6,5,8,1,2,0,1,2953,121,25775,80,6,119,2011,1,1,9,0,0
6468,2032,3230,8327,6,6,3,1,2,0,1,1519,23,507,-3,36,118,2010,2,8,22,18,0
6469,1988,3101,7624,6,6,3,1,0,0,1,2609,172,7540,-72,-13,97,2010,10,41,17,23,0
6470,1045,0,7474,0,5,3,3,0,0,1,8134,552,8925,-122,44,134,2015,12,50,7,17,55
6471,1399,6032,7953,2,5,1,1,0,0,1,7266,434,92113,93,25,56,2015,7,30,22,0,0
6472,2646,5304,6541,6,2,3,2,0,0,1,2882,109,11698,-117,33,134,2010,12,51,22,3,0
6473,836,996,8811,6,5,3,2,0,0,1,6767,109,1225,-123,40,134,2015,2,7,11,0,0
6474,3117,4691,1655,6,6,3,1,4,0,1,5246,158,3302,-79,9,94,2013,8,31,1,8,0
6475,229,5107,1579,1,5,11,1,0,0,1,7423,251,994938,-90,14,50,2015,9,39,27,0,0
6476,2701,5501,382,6,6,3,1,4,0,1,3848,165,0,121,16,98,2011,7,30,27,16,0
6477,2366,4497,2244,4,5,3,1,1,0,1,1275,448,47226,37,0,69,2009,11,45,3,0,0
6478,767,3834,8392,6,6,7,2,2,0,1,7292,350,62836,75,11,56,2015,7,31,27,9,30
6479,2677,5417,1940,0,5,3,1,1,0,1,3871,564,0,138,-4,57,2011,8,31,2,0,0
6480,606,3747,6859,6,5,3,1,0,0,1,5856,207,3768,0,51,133,2014,2,7,10,0,0
6481,2278,4207,8767,1,5,3,2,0,0,1,2100,207,14850,-2,53,133,2010,7,29,20,12,15
6482,3208,6218,5367,0,5,1,4,16,0,2,5381,557,0,101,19,71,2013,8,34,21,23,0
6483,933,4707,1091,6,5,3,2,0,0,1,6702,158,1232,-79,9,94,2014,5,19,9,0,0
6484,1824,2628,5737,6,5,11,1,0,0,1,3958,222,376558,119,25,26,2011,9,35,1,6,25
6485,1045,0,5137,0,5,3,3,0,0,1,8027,552,2514,-123,42,134,2015,12,52,23,12,17
6486,1140,5074,5665,6,0,11,1,0,0,1,340,640,4085,-76,18,64,2007,10,44,31,0,0
6487,1492,5121,7792,7,5,8,0,4,0,1,101,350,11651,76,11,56,2007,6,26,25,0,0
6488,1915,397,6002,7,5,3,1,0,0,1,1129,434,8797,94,24,56,2009,8,35,30,0,0
6489,2558,1493,4845,4,5,3,1,0,0,1,3217,808,47587,80,6,119,2011,3,11,14,0,0
6490,182,5655,5729,2,5,13,1,0,0,1,4018,128,0,124,9,98,2011,10,41,16,0,0
6491,2442,1391,1854,6,5,13,1,3,0,1,1237,165,272714,120,16,98,2009,10,41,8,0,0
6493,2977,2403,87,1,5,1,2,0,0,1,5025,516,6123,-82,35,134,2013,7,27,4,0,0
6495,2520,1465,3196,4,5,3,1,4,0,1,4882,872,4172,123,8,98,2013,5,22,28,0,0
6496,2265,4146,157,6,5,11,2,0,0,1,4601,93,93726,-122,49,24,2012,10,44,31,4,30
6497,3253,6650,3330,0,5,3,1,0,0,1,4873,357,0,73,35,93,2013,5,21,25,0,0
6498,64,20,3736,6,6,5,0,0,0,1,8743,109,1027,-118,34,134,2015,10,42,16,0,0
6499,238,2569,5330,2,5,3,2,0,0,1,119,549,812129,-75,45,24,2007,7,27,8,0,0
6500,2346,4384,289,1,6,3,2,0,0,1,3207,833,20254,-122,47,134,2011,3,10,13,23,0
6501,2133,817,8340,7,5,3,1,0,0,1,2453,807,19873,79,29,56,2010,9,37,19,18,0
6502,1319,5699,4569,6,6,11,1,2,0,1,253,143,31671,90,23,10,2007,9,37,10,0,0
6503,1351,5933,3034,6,5,3,1,0,0,1,5799,123,1288084,110,-7,57,2014,1,3,18,0,0
6504,2208,3898,3215,6,0,3,2,0,0,1,4231,273,6455,-159,21,134,2012,2,8,26,9,0
6505,229,5106,1583,6,5,11,1,0,0,1,7418,251,994938,-90,14,50,2015,9,39,27,0,0
6506,1252,5464,8098,4,5,7,1,9,2,1,6930,330,90894,96,25,84,2015,3,14,30,9,0
6507,1045,0,7372,0,5,3,3,0,0,1,8141,552,8466,-124,44,134,2015,12,49,6,2,25
6508,3098,4332,4470,4,5,11,1,0,0,1,4703,833,20254,-122,47,134,2013,1,2,7,0,0
6509,1266,5513,6597,6,8,3,2,0,0,1,6275,128,62058,123,10,98,2014,10,42,19,0,0
6510,3211,6259,1060,0,6,3,1,0,0,1,5039,774,0,95,29,26,2013,7,27,6,21,30
6511,2054,3356,8168,7,5,11,1,1,0,1,374,302,0,120,18,98,2007,11,48,26,0,0
6512,1045,0,2858,0,5,3,3,0,0,1,8546,552,21181,-123,43,134,2012,11,47,20,13,18
6513,1045,0,7424,0,5,3,3,0,0,1,8316,552,1312,-123,45,134,2014,3,13,28,16,1
6514,2584,5132,5999,2,5,3,1,0,0,1,3245,201,2030,125,11,98,2011,3,11,17,0,0
6515,1311,5662,7194,2,5,3,1,0,0,1,4215,680,228212,114,3,78,2012,2,8,21,0,0
6516,1702,137,8829,1,5,3,1,0,0,1,4536,423,8918,72,19,56,2012,9,36,4,9,0
6517,1274,1661,7826,6,5,3,2,0,0,1,4224,833,5517,-122,46,134,2012,2,8,22,18,0
6518,1657,30,4359,1,6,11,2,0,0,1,4321,109,10667,-122,37,134,2012,4,15,13,9,0
6519,2046,673,8659,6,8,3,1,0,0,1,2319,852,9652,123,10,98,2010,8,34,24,21,0
6520,2612,5229,729,6,5,3,1,4,0,1,2400,233,0,76,35,93,2010,9,36,7,0,0
6521,444,3172,5323,2,5,12,1,0,0,1,6922,706,2802,24,41,19,2015,3,13,28,0,0
6522,322,2957,4509,7,5,0,3,6,4,1,5969,330,90894,97,25,84,2014,3,12,20,0,0
6523,2070,4981,2670,2,5,3,1,0,0,1,2166,43,7176,93,24,56,2010,7,30,29,0,0
6524,745,4055,7864,6,8,3,2,0,0,1,9664,14,2250,-148,60,134,2016,10,43,25,13,0
6525,1149,2509,7099,2,5,3,0,0,0,1,82,93,19443,-128,54,24,2007,5,22,28,0,0
6526,1963,496,2765,6,6,3,1,0,0,1,4496,687,0,121,31,26,2012,8,33,18,0,0
6527,1306,5650,4015,4,6,3,1,4,7,1,9381,740,54415,-46,-23,17,2016,3,10,10,0,0
6528,165,175,3398,4,8,13,1,0,0,1,9628,164,0,120,16,98,2016,10,41,16,0,0
6529,2366,4494,3502,7,6,3,1,3,0,1,4076,332,45485,34,0,69,2011,12,48,2,0,0
6530,2384,4589,6456,0,5,8,1,3,0,1,1046,453,9073,82,29,86,2009,7,27,1,23,0
6531,1045,0,5194,0,5,3,3,0,0,1,8187,552,4935,-123,45,134,2015,3,11,14,7,16
6532,330,2772,1083,4,8,3,1,0,1,1,9486,157,1445,-105,40,134,2016,8,35,29,22,5
6533,1676,2165,8473,7,5,3,0,24,0,1,1051,330,90894,97,26,84,2009,7,27,4,0,0
6534,2012,628,8580,4,5,13,1,0,0,1,2683,246,7301,-84,10,28,2010,11,44,4,0,0
6535,901,1067,8121,4,6,11,1,0,0,1,6770,833,53007,-122,47,134,2015,2,7,10,15,0
6536,1289,5570,6466,0,5,11,1,0,0,1,213,43,39982,92,25,56,2007,8,34,26,0,0
6537,2046,670,8664,4,0,1,1,0,0,1,527,128,4348,123,10,98,2008,5,19,7,0,0
6538,1886,2880,1827,4,5,1,1,0,0,1,3091,190,150000,125,-8,36,2011,2,5,6,0,0
6539,477,622,5696,2,5,4,1,0,0,1,9322,746,0,120,22,123,2016,5,20,22,0,0
6540,635,1349,1734,4,5,13,0,18,0,1,5760,178,3777,126,7,98,2014,1,2,11,0,0
6541,957,4590,4178,7,5,3,1,0,0,1,2059,851,200000,84,28,86,2010,7,27,11,9,0
6542,377,4679,996,1,5,11,2,0,0,1,7323,834,3642,174,-41,87,2015,8,33,10,17,20
6543,2114,772,715,4,5,3,1,0,0,1,5327,343,3278,75,33,56,2013,8,33,14,0,0
6544,202,2490,4264,1,5,3,1,0,0,1,7911,207,14351,-2,53,133,2016,6,23,11,15,0
6545,943,4789,7665,6,5,3,2,0,0,1,7274,237,100485,73,15,56,2015,7,30,25,0,0
6546,2126,3641,8164,2,5,3,1,0,0,1,1301,392,14048,-6,52,59,2009,11,47,16,0,0
6547,3044,3570,3059,2,5,1,1,0,0,1,5252,343,26893,75,32,56,2013,8,31,2,4,30
6548,1658,38,1867,6,6,3,2,0,0,1,2889,109,14866,-117,33,134,2010,12,51,22,5,15
6549,2814,6172,8456,2,5,3,1,0,0,1,2490,605,17016,-74,45,24,2010,9,38,23,23,0
6550,2204,3882,2633,0,5,3,2,0,0,1,1952,552,583776,-122,45,134,2010,6,22,6,23,0
6551,2819,1836,4210,6,5,3,2,0,0,1,5174,571,7862,-79,40,134,2013,7,30,23,0,0
6552,2584,5134,4400,7,6,3,0,14,0,1,1593,850,83623,29,-1,105,2010,3,12,26,0,0
6553,1980,584,6692,0,5,11,4,0,0,1,5462,742,0,104,21,138,2013,9,36,5,0,0
6554,1024,4732,8119,4,5,3,1,0,0,1,7513,27,4811,-76,7,27,2015,5,19,9,0,0
6555,2070,4981,6782,7,5,3,1,0,0,1,1871,343,13838,75,34,56,2010,5,20,17,0,0
6556,1045,0,5193,0,5,3,3,0,0,1,8150,552,4935,-123,45,134,2015,11,47,18,7,46
6557,1342,5815,8538,1,8,3,1,0,0,1,9178,24,24142,78,16,56,2016,7,29,23,23,0
6558,232,500,1474,0,6,3,1,0,0,1,8118,695,0,107,29,26,2016,6,25,23,23,0
6559,1088,4925,2989,4,5,1,2,1,4,1,7191,164,28407,120,16,98,2015,7,28,12,15,0
6560,2401,1132,7162,6,0,3,1,0,0,1,1341,207,4281,-3,54,133,2009,11,48,25,0,0
6561,2691,1655,756,6,5,11,1,3,0,1,1927,124,221178,120,14,98,2010,5,22,31,16,30
6562,1891,2888,6149,6,0,3,2,0,0,1,3527,804,3112,-112,38,134,2011,5,20,22,12,30
6563,2948,6559,6838,6,5,3,2,0,0,1,1584,545,1311,-80,40,134,2010,3,11,21,2,0
6564,2763,6022,7085,2,5,3,1,0,0,1,3367,171,1577,-74,4,27,2011,4,15,16,0,0
6565,3184,5705,549,1,5,13,1,0,0,1,5529,157,5858,-105,40,134,2013,9,37,15,0,0
6566,2245,4054,3155,1,6,11,2,0,0,1,1299,14,31275,-134,58,134,2009,11,46,14,0,0
6567,1703,159,5647,6,5,3,1,0,0,1,5583,512,8330,74,15,56,2013,10,40,6,16,30
6568,2429,1288,7760,7,5,3,1,0,0,1,3571,249,0,106,25,26,2011,6,22,5,0,0
6569,1804,2556,6295,6,5,13,1,11,0,1,1921,137,2396,-90,14,50,2010,5,21,30,0,0
6570,2666,5383,7648,7,6,3,1,4,0,1,560,29,2982,7,45,62,2008,5,22,30,0,0
6571,3233,6426,2849,4,6,11,1,0,0,1,4842,349,1732,-83,36,134,2013,5,19,7,0,0
6572,1014,4724,5482,1,8,3,2,0,0,1,7017,505,146199,-74,40,134,2015,6,23,2,7,30
6573,197,265,5440,7,5,3,1,0,0,1,4146,178,2221,125,7,98,2012,1,2,15,8,0
6574,1997,3115,842,4,5,3,1,8,0,1,1992,428,355596,128,-3,57,2010,6,24,16,0,0
6575,2185,3838,3508,6,6,3,1,2,0,1,1835,538,4468,37,0,69,2010,5,18,4,21,0
6576,1435,3538,3304,4,5,11,0,2,0,1,178,282,9158,76,32,56,2007,8,32,12,0,0
6577,838,998,7002,6,6,13,1,3,1,1,9443,818,4193,-97,19,80,2016,8,31,5,0,0
6578,2012,628,8600,7,5,13,1,0,0,1,2684,117,4350,-83,9,28,2010,11,44,4,0,0
6579,2767,1715,3758,6,5,3,1,3,0,1,4426,43,899094,91,26,56,2012,6,25,22,0,0
6580,1376,4718,6467,6,5,3,1,2,1,1,8366,443,132842,91,25,56,2015,9,39,23,15,0
6581,1045,0,5169,0,5,3,3,0,0,1,8648,552,2151,-123,45,134,2012,3,11,15,14,1
6582,3133,4880,3975,0,5,3,0,0,0,1,5568,420,0,97,18,126,2013,10,40,1,0,0
6583,1910,374,6543,7,6,11,1,0,0,1,3878,157,637,-107,37,134,2011,8,31,3,0,0
6584,2442,1396,3791,2,5,3,1,0,0,1,2914,529,2485,123,7,98,2010,12,52,30,20,0
6585,675,897,2093,6,5,11,2,0,0,1,7763,552,8466,-124,44,134,2015,12,52,21,9,0
6586,1494,6249,7904,1,5,13,1,0,2,1,9459,818,425148,-96,19,80,2016,8,31,6,0,0
6587,1197,1612,5988,2,5,1,2,0,0,1,7107,851,0,84,28,86,2015,7,27,3,23,0
6588,1233,5398,1543,2,5,3,1,0,0,1,8968,832,19307,-3,51,133,2016,6,25,20,0,0
6589,325,2756,8782,7,5,3,1,10,8,1,6929,97,6074,29,-3,21,2015,3,14,30,16,0
6590,3195,6015,3488,6,6,3,1,0,0,1,5495,575,0,98,8,126,2013,9,37,11,12,0
6591,871,4297,263,0,5,3,2,0,0,1,6885,833,22699,-122,47,134,2015,3,11,15,20,0
6592,13,6644,2715,1,0,3,1,0,0,1,2265,762,1497,-82,36,134,2010,8,33,18,19,30
6593,3210,6800,2217,2,5,3,1,0,0,1,5729,398,3762,8,44,62,2013,12,52,26,0,0
6594,1653,2078,8319,0,5,3,1,19,0,1,524,564,0,136,-4,57,2008,5,19,5,0,0
6595,620,1785,3341,1,5,3,2,1,0,1,9048,282,1495,78,31,56,2016,7,28,17,0,0
6597,74,241,1983,6,5,4,1,0,0,1,9213,46,18137,-69,-26,25,2016,7,30,25,9,0
6598,1842,2694,7061,6,2,13,1,0,0,1,1878,121,3545,80,7,119,2010,5,20,19,0,0
6599,1702,120,3589,7,5,3,2,0,0,1,3829,423,14432,73,16,56,2011,7,29,22,0,0
6600,2082,3471,5384,6,6,3,1,0,0,1,1748,273,2027,-156,21,134,2010,4,15,13,0,0
6601,1639,6605,5321,4,5,13,1,1,0,1,243,511,20178,138,37,65,2007,9,36,7,0,0
6602,2429,1298,1509,2,5,3,0,17,0,1,3469,839,0,107,-7,57,2011,5,18,6,15,0
6603,3048,3618,2902,1,6,3,1,0,0,1,5451,300,485,-116,44,134,2013,9,36,5,18,30
6604,1045,0,4864,0,5,3,3,0,0,1,8447,552,583776,-122,45,134,2013,9,36,6,8,22
6605,480,4018,1258,6,6,1,1,0,0,1,9061,833,19355,-122,45,134,2015,12,51,14,23,0
6606,2418,1182,364,6,5,13,1,0,0,1,5376,165,0,120,16,98,2013,8,34,19,0,0
6607,2211,3920,7355,6,6,11,1,0,0,1,4649,109,1041,-122,36,134,2012,12,48,2,0,0
6608,1196,5297,7813,2,6,11,2,0,1,1,7858,833,2344,-122,46,134,2015,12,50,8,0,0
6609,1658,37,2981,2,5,1,4,109,0,1,903,671,47781,-48,-26,17,2008,11,48,24,0,0
6610,2747,5919,7042,6,5,11,1,5,0,1,4631,839,0,107,-7,57,2012,11,47,25,0,0
6611,649,3726,1631,2,5,1,2,0,0,1,6491,545,49138,-82,38,134,2014,12,49,6,0,0
6612,1045,0,4951,0,5,3,3,0,0,1,8095,552,1737,-123,45,134,2015,12,50,8,22,5
6613,1447,1764,4043,1,5,1,1,0,0,1,7309,807,17123,78,30,56,2015,8,33,15,0,0
6614,1703,143,4084,1,5,3,1,0,0,1,5047,282,5233,76,31,56,2013,7,27,7,3,0
6615,629,3676,3989,2,5,1,1,0,0,1,8676,851,0,84,28,86,2016,7,27,4,0,0
6617,948,5985,8169,4,5,11,1,0,0,1,9650,139,9383,144,-6,95,2016,10,42,19,0,0
6618,1289,5576,6036,4,5,3,1,2,0,1,1934,43,31031,92,24,56,2010,6,22,3,5,0
6619,52,21,8075,6,2,3,2,0,0,1,6498,109,50073,-117,34,134,2014,12,50,12,9,0
6620,1428,6326,1916,0,5,3,1,0,0,1,6003,439,620961,-76,39,134,2014,4,18,30,16,0
6621,1045,0,2737,0,5,3,3,0,0,1,8289,552,14095,-122,45,134,2014,10,43,22,20,33
6622,2743,5837,3799,4,5,3,1,0,0,1,3342,343,77276,74,34,56,2011,4,14,6,0,0
6623,2555,5042,7311,7,6,3,1,3,0,1,2783,217,3918,18,44,16,2010,12,48,5,8,0
6624,1950,463,540,4,5,3,1,0,0,1,1774,263,313300,46,40,9,2010,4,16,21,0,0
6625,636,3684,2970,1,5,3,1,0,0,1,4031,117,6784,-83,9,28,2011,10,44,31,0,0
6626,2429,1271,3104,6,5,3,1,0,0,1,1933,249,59835,109,23,26,2010,6,22,3,0,0
6627,2873,1963,6692,0,0,13,1,13,0,1,815,742,19054,104,21,138,2008,9,39,25,0,0
6628,1406,6063,3710,4,5,1,1,0,0,1,9081,634,73653,115,5,78,2015,12,51,19,0,0
6629,1593,6722,6320,2,5,13,1,1,0,1,7621,744,0,121,24,123,2015,8,32,8,0,0
6630,2924,6462,293,0,5,3,1,0,0,1,3418,545,2782,-84,39,134,2011,4,17,25,0,0
6631,1422,1745,4499,2,5,11,2,0,0,1,6162,807,25753,78,30,56,2014,7,29,19,5,0
6632,2742,5791,29,7,5,3,1,0,0,1,3739,125,107157,84,27,86,2011,7,27,6,0,0
6633,1045,0,4913,0,5,3,3,0,0,1,8531,552,1795,-122,43,134,2012,12,48,2,7,14
6634,3187,5821,4491,6,5,3,1,0,0,1,5139,807,7331,80,30,56,2013,7,29,19,0,0
6635,1045,0,5045,0,5,3,3,0,0,1,8609,552,2033,-123,44,134,2012,3,13,30,13,49
6636,957,4590,2160,6,5,3,1,3,0,1,2058,851,200000,84,28,86,2010,7,27,11,9,0
6637,3197,6029,1265,2,5,3,2,0,0,1,5137,34,4885,-109,33,134,2013,7,29,19,0,0
6638,2467,4731,2582,6,8,3,1,0,0,1,856,287,460,6,60,91,2008,10,43,20,0,0
6639,2742,5752,7768,7,5,3,1,0,0,1,2029,199,22903,87,27,86,2010,6,26,30,9,0
6640,3202,6090,2521,2,5,3,1,0,0,1,5009,516,2588,-83,35,134,2013,7,27,1,0,0
